customer_id,telecom_partner,gender,age,state,city,pincode,date_of_registration,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn,estimated_salary_log
80327,Vodafone,M,42.0,Bihar,Delhi,385262,2021-02-06,2,111838.0,63,4.0,2535.0,0,11.624815616082884
49103,Reliance Jio,F,19.0,Sikkim,Hyderabad,446511,2020-09-02,3,65697.0,91,2.0,6265.0,1,11.092823762609049
52513,BSNL,F,20.0,Uttar Pradesh,Chennai,572071,2020-09-19,4,128745.0,73,6.0,-886.0,0,11.765596750082198
52967,Vodafone,M,18.0,Odisha,Hyderabad,398132,2020-09-22,1,24048.0,1,46.0,7552.0,0,10.087848694627853
172873,Reliance Jio,M,38.0,Haryana,Bangalore,551859,2022-05-15,1,74295.0,66,22.0,-882.0,1,11.215812393455844
85422,Reliance Jio,M,72.0,Uttar Pradesh,Delhi,158229,2021-03-03,4,132034.0,82,23.0,4239.0,0,11.79082231793721
53705,Airtel,M,20.0,Mizoram,Bangalore,308823,2020-09-25,3,114850.0,49,46.0,5318.0,0,11.65139091508848
158925,Reliance Jio,M,71.0,Tripura,Hyderabad,296112,2022-03-06,2,42958.0,55,44.0,5632.0,1,10.668001451444411
203318,BSNL,M,59.0,Tamil Nadu,Mumbai,737173,2022-10-14,1,67595.0,94,30.0,3674.0,0,11.121304088682715
32112,BSNL,M,35.0,Meghalaya,Delhi,507309,2020-06-09,2,84507.0,0,17.0,10354.0,0,11.344601483420126
74321,Airtel,M,41.0,Tripura,Delhi,630645,2021-01-06,3,116024.0,61,18.0,5470.0,0,11.661560964109377
188691,Reliance Jio,M,69.0,Karnataka,Chennai,949906,2022-08-02,3,135437.0,77,5.0,4367.0,0,11.816269250011633
18085,Airtel,M,30.0,Telangana,Kolkata,665579,2020-03-31,2,99931.0,28,19.0,4403.0,1,11.512245233665364
193121,Airtel,M,63.0,Tamil Nadu,Mumbai,915475,2022-08-24,4,102220.0,75,26.0,3224.0,0,11.534892415095785
95465,Vodafone,M,43.0,Jharkhand,Hyderabad,729467,2021-04-22,0,102423.0,51,17.0,6058.0,1,11.536876339126016
59715,Reliance Jio,F,38.0,Meghalaya,Chennai,788397,2020-10-25,1,131225.0,39,39.0,4995.0,1,11.784676306590608
222157,Reliance Jio,F,65.0,Odisha,Delhi,270527,2023-01-16,2,77979.0,18,39.0,9228.0,1,11.264207662536588
67374,BSNL,M,49.0,Telangana,Delhi,454182,2020-12-03,2,136392.0,12,22.0,8928.0,0,11.823295703426506
93248,Airtel,M,68.0,Andhra Pradesh,Delhi,356007,2021-04-11,2,41312.0,50,40.0,1706.0,0,10.628932499395235
7118,BSNL,M,59.0,Himachal Pradesh,Delhi,484820,2020-02-05,2,53624.0,63,8.0,10017.0,0,10.889770656230318
131760,Reliance Jio,M,57.0,Sikkim,Kolkata,193338,2021-10-21,1,56783.0,77,26.0,1777.0,0,10.947009874886279
166654,Airtel,M,60.0,Uttar Pradesh,Chennai,892294,2022-04-14,0,131832.0,88,10.0,910.0,0,11.789291249073534
34867,Airtel,F,32.0,Himachal Pradesh,Delhi,306387,2020-06-23,4,30533.0,18,12.0,8974.0,0,10.326596095816887
102393,Airtel,F,62.0,Manipur,Chennai,933975,2021-05-27,4,124817.0,33,1.0,2536.0,0,11.734611955286438
88977,Reliance Jio,M,41.0,Nagaland,Chennai,300858,2021-03-21,1,110806.0,75,46.0,7595.0,0,11.615545228195051
73378,BSNL,M,46.0,Tamil Nadu,Chennai,239651,2021-01-02,4,88560.0,68,35.0,5102.0,0,11.391446859098352
94253,Airtel,M,69.0,Chhattisgarh,Hyderabad,362055,2021-04-16,1,40614.0,73,10.0,2955.0,1,10.611892735485053
109854,BSNL,F,31.0,Karnataka,Chennai,225249,2021-07-03,3,79331.0,67,22.0,7420.0,0,11.281396857121578
2375,Vodafone,F,46.0,Maharashtra,Bangalore,401820,2020-01-12,1,30263.0,49,7.0,67.0,1,10.317714166312864
35629,Vodafone,F,67.0,Meghalaya,Kolkata,896858,2020-06-27,3,46369.0,75,12.0,7177.0,0,10.744407977385507
7951,Airtel,F,41.0,Chhattisgarh,Chennai,407769,2020-02-09,1,87067.0,14,38.0,-309.0,0,11.374444701534728
57485,BSNL,M,38.0,Manipur,Bangalore,488565,2020-10-14,4,108687.0,54,16.0,6279.0,0,11.596236671431082
65346,Vodafone,M,25.0,Andhra Pradesh,Hyderabad,727397,2020-11-23,4,134158.0,47,49.0,4982.0,0,11.806780942682787
169472,Vodafone,M,58.0,Mizoram,Mumbai,314911,2022-04-28,0,89762.0,14,1.0,9634.0,0,11.404928142657898
204424,Airtel,M,63.0,West Bengal,Hyderabad,634335,2022-10-20,2,113821.0,20,35.0,4704.0,1,11.642391103607023
39673,Airtel,M,58.0,Karnataka,Bangalore,568515,2020-07-17,4,85605.0,81,23.0,7104.0,0,11.357510653131346
78654,Airtel,F,31.0,Goa,Mumbai,851776,2021-01-28,2,63653.0,18,42.0,844.0,1,11.061217445687326
56488,BSNL,F,74.0,Meghalaya,Chennai,283417,2020-10-09,1,59467.0,37,43.0,5370.0,0,10.993193631733241
224439,BSNL,M,69.0,Madhya Pradesh,Hyderabad,181102,2023-01-28,0,110502.0,83,22.0,6160.0,0,11.612797948892675
147867,Airtel,F,72.0,Telangana,Mumbai,400509,2022-01-10,3,20300.0,65,22.0,6057.0,0,9.918425424900335
236871,Reliance Jio,M,35.0,Andhra Pradesh,Kolkata,258239,2023-03-31,3,129200.0,100,29.0,-299.0,0,11.769124610238766
47187,Reliance Jio,F,27.0,Jharkhand,Kolkata,857626,2020-08-24,4,135140.0,91,46.0,5815.0,0,11.814073956812397
20614,Airtel,M,61.0,Karnataka,Chennai,835518,2020-04-13,2,146132.0,87,27.0,6389.0,0,11.892272444923334
93098,Vodafone,M,57.0,Sikkim,Delhi,672805,2021-04-10,2,85498.0,88,16.0,968.0,1,11.356259958950021
3925,BSNL,F,20.0,Punjab,Mumbai,976331,2020-01-20,0,142519.0,90,28.0,55.0,0,11.867237619719772
161957,Vodafone,F,33.0,Madhya Pradesh,Hyderabad,403995,2022-03-21,2,94363.0,88,18.0,3451.0,0,11.454914923466722
105126,Vodafone,M,37.0,Nagaland,Delhi,312274,2021-06-10,4,53845.0,19,4.0,8336.0,0,10.893883399417065
36961,Airtel,M,33.0,Andhra Pradesh,Hyderabad,492251,2020-07-03,3,127551.0,78,16.0,848.0,0,11.756279403572467
113466,Reliance Jio,F,27.0,Chhattisgarh,Delhi,374571,2021-07-21,1,111615.0,5,50.0,5055.0,0,11.622819687828597
58961,Airtel,M,63.0,Andhra Pradesh,Kolkata,155102,2020-10-22,4,130787.0,80,7.0,7736.0,1,11.781332970677312
68599,Airtel,M,53.0,Odisha,Kolkata,625109,2020-12-09,2,102892.0,37,25.0,4758.0,1,11.541444892297301
189603,Reliance Jio,M,62.0,Punjab,Bangalore,986239,2022-08-06,1,90792.0,47,27.0,5103.0,1,11.41633746910659
190839,BSNL,M,29.0,Gujarat,Delhi,933164,2022-08-13,0,87604.0,16,8.0,2189.0,1,11.380593352921188
23768,Airtel,F,41.0,Maharashtra,Delhi,188176,2020-04-28,2,141551.0,44,29.0,60.0,0,11.860422419723168
209656,Vodafone,F,59.0,Sikkim,Chennai,388896,2022-11-15,2,146545.0,96,39.0,3920.0,0,11.89509465132778
243367,Airtel,F,54.0,Manipur,Bangalore,198557,2023-05-03,1,119422.0,27,19.0,2757.0,0,11.690427091205644
90779,BSNL,M,34.0,Bihar,Chennai,704026,2021-03-30,3,131777.0,72,17.0,6185.0,0,11.788873967542807
134972,BSNL,M,51.0,Andhra Pradesh,Delhi,591338,2021-11-06,1,106658.0,10,34.0,5955.0,1,11.577392108524668
71768,BSNL,F,32.0,Tamil Nadu,Chennai,759758,2020-12-25,4,128183.0,41,11.0,8132.0,1,11.761222010687716
157777,Vodafone,F,22.0,Haryana,Mumbai,690896,2022-02-28,1,99999999.0,66,35.0,6847.0,0,18.420680743952367
224757,BSNL,F,56.0,Manipur,Mumbai,547529,2023-01-29,4,30967.0,30,31.0,4802.0,0,10.340709692257484
104457,Airtel,M,58.0,Chhattisgarh,Mumbai,345555,2021-06-06,1,44132.0,92,9.0,9069.0,0,10.694963080918322
154029,Reliance Jio,M,44.0,Uttarakhand,Chennai,804004,2022-02-09,2,143192.0,46,8.0,8067.0,0,11.871948649632321
203920,Reliance Jio,F,52.0,Karnataka,Delhi,399295,2022-10-17,1,93284.0,92,19.0,3466.0,0,11.443414602206099
53005,BSNL,M,43.0,Nagaland,Kolkata,412455,2020-09-22,3,137176.0,71,10.0,3729.0,0,11.829027341737056
241797,Airtel,M,59.0,Odisha,Delhi,744204,2023-04-25,1,85948.0,37,39.0,3237.0,0,11.361509376071991
190245,BSNL,F,19.0,Odisha,Hyderabad,629938,2022-08-10,3,57191.0,59,30.0,2917.0,0,10.954169307446687
52451,Vodafone,M,23.0,Punjab,Chennai,637780,2020-09-19,3,20892.0,103,-1.0,9832.0,0,9.947169453622251
184887,Vodafone,M,25.0,Maharashtra,Mumbai,553167,2022-07-14,1,20727.0,10,30.0,8528.0,0,9.939240722241946
4032,Vodafone,F,71.0,Tripura,Kolkata,762330,2020-01-21,4,65200.0,63,19.0,8836.0,0,11.08523008522044
194787,Airtel,M,61.0,Chhattisgarh,Kolkata,381827,2022-09-01,4,111977.0,15,24.0,3746.0,1,11.626057702411185
198004,Reliance Jio,F,43.0,Himachal Pradesh,Kolkata,735144,2022-09-18,2,83864.0,71,-1.0,4003.0,0,11.336963642128856
15164,Airtel,M,30.0,Tamil Nadu,Bangalore,544898,2020-03-16,4,138700.0,52,48.0,8101.0,0,11.840075816082267
177240,Reliance Jio,F,20.0,Tamil Nadu,Chennai,173390,2022-06-06,0,68703.0,74,14.0,6717.0,0,11.137562700678508
134202,Reliance Jio,M,41.0,Jharkhand,Mumbai,248618,2021-11-02,3,133210.0,-2,27.0,7714.0,0,11.799689616261254
43875,Vodafone,F,52.0,Gujarat,Mumbai,834132,2020-08-07,4,85208.0,32,28.0,1532.0,0,11.352862341041368
127986,Vodafone,F,67.0,Andhra Pradesh,Hyderabad,261749,2021-10-02,1,43803.0,47,3.0,10000.0,1,10.68748041639565
98308,Vodafone,M,46.0,West Bengal,Kolkata,753810,2021-05-07,0,146684.0,42,11.0,185.0,0,11.896042709414486
242069,Airtel,F,74.0,Bihar,Chennai,531042,2023-04-26,1,28272.0,54,10.0,3756.0,0,10.249662564618726
122933,BSNL,M,72.0,Chhattisgarh,Delhi,247913,2021-09-07,2,26933.0,86,26.0,10000.0,0,10.201144708009988
219907,Vodafone,F,46.0,Assam,Chennai,208091,2023-01-05,1,95212.0,71,40.0,3612.0,1,11.463871766078572
193473,BSNL,M,26.0,Uttarakhand,Kolkata,128093,2022-08-26,2,53040.0,38,8.0,6335.0,1,10.87882047837734
68231,Reliance Jio,M,39.0,Mizoram,Chennai,440317,2020-12-07,3,67984.0,5,32.0,-89.0,1,11.127042371589786
129884,Vodafone,F,25.0,Uttarakhand,Kolkata,730301,2021-10-12,3,112497.0,81,15.0,7117.0,0,11.630690722690808
122107,BSNL,M,71.0,Mizoram,Kolkata,433867,2021-09-03,1,65590.0,24,17.0,3789.0,1,11.091193770398117
26674,Reliance Jio,M,49.0,Rajasthan,Mumbai,233458,2020-05-13,0,115187.0,69,41.0,9288.0,0,11.654320855151537
69645,BSNL,M,55.0,Sikkim,Mumbai,765550,2020-12-14,2,68133.0,54,40.0,8339.0,0,11.129231633331518
71591,BSNL,F,47.0,Punjab,Hyderabad,421393,2020-12-24,4,90073.0,9,12.0,8862.0,0,11.408386833695106
45324,Vodafone,M,59.0,Arunachal Pradesh,Kolkata,217724,2020-08-14,2,128434.0,43,28.0,8802.0,0,11.763178218763056
25639,BSNL,M,54.0,Kerala,Chennai,393532,2020-05-08,0,64348.0,33,41.0,9242.0,0,11.072076672887986
105217,Airtel,F,68.0,Tamil Nadu,Chennai,268628,2021-06-10,4,99077.0,100,15.0,4946.0,0,11.503662697691043
147154,BSNL,F,69.0,Uttarakhand,Mumbai,702075,2022-01-06,0,98377.0,83,51.0,4946.0,1,11.496572480807457
107756,Vodafone,M,52.0,Rajasthan,Hyderabad,955126,2021-06-23,4,94138.0,80,15.0,9945.0,0,11.452527692421553
89593,Reliance Jio,M,42.0,Punjab,Hyderabad,531066,2021-03-24,3,21444.0,90,30.0,1097.0,0,9.973246796950981
159082,Reliance Jio,M,57.0,Tamil Nadu,Bangalore,782831,2022-03-07,3,145346.0,69,14.0,-116.0,0,11.886879265939136
89782,Vodafone,F,71.0,Chhattisgarh,Chennai,729204,2021-03-25,1,106085.0,7,7.0,2733.0,0,11.572005364906145
223407,Vodafone,M,66.0,Telangana,Bangalore,159558,2023-01-23,4,55340.0,30,28.0,7656.0,0,10.921269323289689
195989,BSNL,M,22.0,Rajasthan,Bangalore,944490,2022-09-07,1,51953.0,58,24.0,9827.0,0,10.858113990675855
114553,Airtel,M,72.0,Meghalaya,Hyderabad,579303,2021-07-27,4,122922.0,8,10.0,4795.0,0,11.719313422064397
5132,Airtel,F,60.0,Sikkim,Hyderabad,976637,2020-01-26,1,52788.0,18,22.0,1680.0,1,10.874058114656616
20476,Reliance Jio,F,45.0,Sikkim,Hyderabad,133838,2020-04-12,3,118189.0,75,44.0,2741.0,1,11.680048778006286
92617,Reliance Jio,F,41.0,Uttarakhand,Hyderabad,790136,2021-04-08,1,91881.0,12,21.0,5023.0,1,11.42826042408898
94625,BSNL,M,56.0,Telangana,Delhi,701780,2021-04-18,0,57403.0,66,17.0,3922.0,0,10.957869266290823
23631,Vodafone,M,32.0,Punjab,Delhi,594298,2020-04-28,0,79735.0,11,45.0,-395.0,0,11.286476456647293
127906,Vodafone,M,63.0,Madhya Pradesh,Delhi,405478,2021-10-02,4,138215.0,9,16.0,7978.0,0,11.836572957854617
55686,Reliance Jio,F,73.0,Andhra Pradesh,Chennai,679640,2020-10-05,3,117817.0,26,15.0,372.0,0,11.67689633988492
85575,Reliance Jio,F,37.0,Tripura,Kolkata,756219,2021-03-04,2,89100.0,64,12.0,4533.0,0,11.397525836740476
127162,BSNL,F,50.0,Kerala,Delhi,692924,2021-09-28,0,79808.0,97,20.0,-283.0,0,11.28739155903338
96197,Vodafone,F,70.0,Odisha,Bangalore,360519,2021-04-26,1,52912.0,82,34.0,5452.0,0,10.87640433434749
218234,Vodafone,M,46.0,Bihar,Mumbai,489344,2022-12-28,4,75897.0,19,7.0,6297.0,0,11.237145612575409
51837,Vodafone,F,62.0,Mizoram,Hyderabad,454099,2020-09-16,3,61329.0,24,41.0,1743.0,0,11.02402439862003
42107,Airtel,M,44.0,West Bengal,Kolkata,437918,2020-07-29,1,73634.0,28,6.0,5828.0,0,11.206875735160262
135847,Airtel,M,23.0,Uttarakhand,Mumbai,130039,2021-11-10,4,73078.0,92,12.0,5817.0,1,11.199296326763948
236637,Vodafone,F,59.0,Arunachal Pradesh,Chennai,158530,2023-03-30,3,74140.0,51,26.0,8206.0,0,11.213723964609445
8808,Reliance Jio,F,58.0,Uttarakhand,Kolkata,484503,2020-02-14,1,33906.0,36,4.0,6690.0,1,10.431376761728
204008,Airtel,F,57.0,Telangana,Delhi,230524,2022-10-18,4,39727.0,5,1.0,261.0,0,10.589811507747948
242670,Reliance Jio,M,71.0,Madhya Pradesh,Bangalore,904209,2023-04-29,3,87196.0,75,24.0,7998.0,0,11.375925205635527
93464,BSNL,M,55.0,Tamil Nadu,Mumbai,775406,2021-04-12,1,103160.0,36,38.0,7627.0,0,11.544046153628019
61876,Airtel,M,66.0,Bihar,Delhi,432621,2020-11-05,0,116452.0,1,34.0,6613.0,1,11.665243037110319
187801,Vodafone,F,21.0,Chhattisgarh,Bangalore,367898,2022-07-28,1,85609.0,35,9.0,4901.0,0,11.357557377736532
36592,Vodafone,M,41.0,Meghalaya,Mumbai,529334,2020-07-02,3,71403.0,27,-3.0,2077.0,1,11.176109169167443
209438,BSNL,M,70.0,Himachal Pradesh,Hyderabad,944909,2022-11-14,0,70894.0,13,43.0,7185.0,0,11.168955188171658
151738,Reliance Jio,M,54.0,Jharkhand,Kolkata,760156,2022-01-29,3,53943.0,97,15.0,773.0,0,10.895701750414418
75341,Airtel,M,46.0,Chhattisgarh,Delhi,661329,2021-01-12,3,88263.0,24,38.0,6871.0,0,11.388087602440143
191502,Airtel,M,66.0,Madhya Pradesh,Bangalore,427454,2022-08-16,0,111970.0,38,15.0,5389.0,0,11.625995188178013
119338,Airtel,M,55.0,Himachal Pradesh,Chennai,960771,2021-08-20,2,87895.0,86,-4.0,5812.0,0,11.383909576380717
162698,Vodafone,M,23.0,Kerala,Mumbai,190527,2022-03-25,1,140162.0,9,-1.0,4043.0,0,11.850561310050743
84734,Reliance Jio,M,64.0,Bihar,Mumbai,925206,2021-02-28,3,49285.0,6,16.0,1524.0,0,10.80539534404283
120442,BSNL,F,52.0,Sikkim,Kolkata,666528,2021-08-25,1,108828.0,12,7.0,6131.0,0,11.597533122005053
57585,BSNL,M,56.0,Jharkhand,Bangalore,532933,2020-10-15,3,114469.0,93,6.0,2290.0,0,11.648068058912521
35221,Airtel,M,72.0,Chhattisgarh,Bangalore,528551,2020-06-25,4,81552.0,52,8.0,366.0,0,11.309008394619614
125987,Reliance Jio,F,18.0,Manipur,Kolkata,551749,2021-09-22,4,108143.0,57,37.0,6278.0,0,11.591218951340135
77531,Reliance Jio,M,53.0,Arunachal Pradesh,Bangalore,782738,2021-01-23,3,45197.0,-2,31.0,1733.0,0,10.718808117053749
179322,BSNL,F,30.0,Uttar Pradesh,Mumbai,847742,2022-06-16,1,145173.0,3,30.0,4384.0,0,11.885688301978194
195382,BSNL,F,36.0,Odisha,Hyderabad,724242,2022-09-04,1,47338.0,16,13.0,9306.0,0,10.765089759059482
88677,Reliance Jio,M,70.0,Madhya Pradesh,Chennai,198430,2021-03-19,1,90739.0,70,43.0,5562.0,0,11.415753553217955
117169,Vodafone,M,22.0,Meghalaya,Kolkata,825220,2021-08-09,3,102477.0,0,47.0,1286.0,0,11.537403420377053
232718,Vodafone,F,67.0,Himachal Pradesh,Bangalore,365617,2023-03-10,2,32551.0,8,22.0,8450.0,0,10.390594089681526
28356,Airtel,M,49.0,Odisha,Hyderabad,799563,2020-05-21,3,108155.0,19,20.0,2674.0,0,11.59132990834441
23318,Reliance Jio,M,30.0,West Bengal,Chennai,691530,2020-04-26,3,99425.0,13,36.0,8985.0,1,11.50716892785785
60163,Airtel,F,56.0,Rajasthan,Mumbai,102580,2020-10-28,1,32448.0,15,24.0,4916.0,0,10.387424905016408
166528,Vodafone,F,25.0,Mizoram,Chennai,572604,2022-04-13,1,148277.0,92,45.0,5877.0,0,11.90684416917802
95182,Vodafone,M,51.0,Madhya Pradesh,Kolkata,977791,2021-04-21,2,136740.0,72,31.0,9279.0,0,11.825843904590085
50634,BSNL,F,74.0,Odisha,Bangalore,235873,2020-09-10,2,93250.0,16,10.0,8265.0,0,11.443050061309151
130234,Airtel,M,52.0,Meghalaya,Bangalore,686110,2021-10-13,3,54974.0,1,42.0,7327.0,0,10.914633815422961
107068,BSNL,M,28.0,Sikkim,Hyderabad,173421,2021-06-19,2,80665.0,81,43.0,2650.0,0,11.298072451973752
38886,Reliance Jio,F,24.0,Telangana,Delhi,441548,2020-07-13,2,98509.0,59,51.0,5255.0,0,11.497913344849724
240549,Airtel,F,29.0,Maharashtra,Bangalore,694725,2023-04-18,2,87050.0,53,15.0,4455.0,0,11.374249432781127
156557,Airtel,M,22.0,Mizoram,Mumbai,228086,2022-02-22,1,22972.0,52,1.0,3567.0,1,10.04207489229217
53382,Reliance Jio,F,18.0,Arunachal Pradesh,Bangalore,939823,2020-09-24,2,144818.0,81,17.0,8412.0,1,11.883239965795369
88501,BSNL,F,18.0,Arunachal Pradesh,Chennai,567574,2021-03-18,4,83624.0,76,51.0,3681.0,0,11.33409779743053
18546,Reliance Jio,F,68.0,Nagaland,Kolkata,852680,2020-04-02,0,113785.0,71,30.0,9348.0,0,11.642074770259336
110191,Reliance Jio,F,71.0,Uttarakhand,Kolkata,942750,2021-07-05,3,20917.0,54,32.0,5153.0,0,9.948365311314214
196076,Vodafone,F,58.0,Jharkhand,Mumbai,247152,2022-09-08,2,114214.0,91,22.0,3531.0,0,11.64583791608997
14079,BSNL,F,63.0,Madhya Pradesh,Kolkata,649064,2020-03-11,2,54125.0,40,16.0,5302.0,0,10.899069940884694
1102,BSNL,M,38.0,Mizoram,Hyderabad,516246,2020-01-06,3,83005.0,50,34.0,7877.0,0,11.326668173322627
233640,Reliance Jio,F,63.0,Karnataka,Kolkata,762550,2023-03-15,4,97136.0,4,4.0,9068.0,0,11.483877632161565
16132,BSNL,M,27.0,Tripura,Bangalore,474054,2020-03-21,4,63694.0,69,24.0,3190.0,1,11.061861345543887
91645,Vodafone,M,34.0,Punjab,Chennai,303547,2021-04-03,0,135938.0,-2,38.0,1154.0,0,11.81996153468702
226243,BSNL,M,47.0,Uttar Pradesh,Delhi,323197,2023-02-06,0,138804.0,37,42.0,1249.0,0,11.840825349460781
33217,BSNL,M,49.0,Meghalaya,Bangalore,582229,2020-06-15,3,141907.0,68,17.0,9741.0,0,11.862934239289766
35819,Vodafone,M,74.0,Sikkim,Chennai,382560,2020-06-28,3,39322.0,79,50.0,8055.0,0,10.579564868400478
181574,BSNL,M,60.0,Assam,Mumbai,422280,2022-06-27,2,127002.0,44,42.0,2652.0,0,11.751965987208976
153369,Reliance Jio,M,58.0,Tripura,Hyderabad,157880,2022-02-06,1,46736.0,76,48.0,474.0,1,10.752291421180539
181944,Vodafone,M,71.0,Punjab,Delhi,107070,2022-06-29,0,109944.0,1,31.0,8807.0,0,11.607735519732872
171288,BSNL,M,46.0,Chhattisgarh,Bangalore,685998,2022-05-07,1,31028.0,34,9.0,198.0,0,10.342677530045913
49647,Reliance Jio,M,29.0,West Bengal,Chennai,325441,2020-09-05,2,38683.0,26,0.0,7819.0,0,10.563181356836854
228455,Reliance Jio,F,44.0,Goa,Kolkata,754951,2023-02-17,0,71369.0,72,13.0,3250.0,0,11.175632891965114
74220,BSNL,F,64.0,Goa,Hyderabad,165313,2021-01-06,4,139213.0,645,22.0,534.0,0,11.843767596537802
117356,Vodafone,M,37.0,Maharashtra,Mumbai,976049,2021-08-10,4,119597.0,60,30.0,3749.0,0,11.69189139795082
12617,Airtel,F,31.0,Kerala,Chennai,523302,2020-03-04,0,265063.0,84,12.0,1795.0,1,12.487726585243612
89626,Airtel,M,66.0,Arunachal Pradesh,Hyderabad,959027,2021-03-24,4,92120.0,-2,43.0,1728.0,0,11.430858209281695
229877,Reliance Jio,M,48.0,Nagaland,Mumbai,140474,2023-02-24,4,85357.0,85,15.0,8841.0,0,11.354609455523075
214020,Reliance Jio,M,59.0,Telangana,Kolkata,771029,2022-12-07,4,149033.0,77,8.0,7503.0,0,11.911929746816156
7961,Reliance Jio,M,63.0,Arunachal Pradesh,Delhi,820020,2020-02-09,0,57462.0,31,43.0,4849.0,0,10.958896541403579
99650,Vodafone,F,66.0,Maharashtra,Chennai,555483,2021-05-13,1,129835.0,60,46.0,5412.0,0,11.774027394566664
71850,Vodafone,F,45.0,Gujarat,Hyderabad,205690,2020-12-25,1,64861.0,44,25.0,6589.0,1,11.080017215031907
39739,Vodafone,M,50.0,Jharkhand,Hyderabad,139228,2020-07-17,2,51856.0,66,31.0,5680.0,0,10.856245209366943
8925,Reliance Jio,M,74.0,Telangana,Hyderabad,527872,2020-02-14,0,122853.0,35,4.0,5947.0,1,11.718751937451819
197170,Reliance Jio,M,70.0,Himachal Pradesh,Bangalore,249159,2022-09-13,0,20051.0,63,39.0,2305.0,1,9.906084178383393
31301,Reliance Jio,F,42.0,Tripura,Chennai,171491,2020-06-05,4,53748.0,5,41.0,1773.0,0,10.892080341165677
17657,BSNL,F,35.0,Uttar Pradesh,Chennai,714797,2020-03-29,0,39817.0,53,24.0,4846.0,0,10.592074350339741
44096,Airtel,M,72.0,Uttar Pradesh,Bangalore,925441,2020-08-08,2,60223.0,58,9.0,44.0,0,11.005826222945052
77976,Airtel,F,39.0,Goa,Delhi,419470,2021-01-25,4,48652.0,15,38.0,2554.0,0,10.792468750666698
234405,BSNL,F,21.0,Uttar Pradesh,Hyderabad,710729,2023-03-19,2,23252.0,92,17.0,-325.0,0,10.05418943494962
226142,BSNL,M,70.0,Karnataka,Hyderabad,200975,2023-02-05,4,69434.0,15,24.0,5091.0,0,11.148146342133481
66429,Vodafone,M,46.0,Andhra Pradesh,Mumbai,140152,2020-11-28,0,148954.0,56,48.0,8872.0,1,11.91139952588954
54588,Reliance Jio,F,57.0,Mizoram,Hyderabad,245415,2020-09-30,1,68594.0,10,-4.0,8895.0,1,11.135974924760266
119050,Airtel,F,30.0,Jharkhand,Chennai,784531,2021-08-18,3,34288.0,56,12.0,3055.0,0,10.442579882010428
104280,BSNL,F,66.0,Uttarakhand,Delhi,567392,2021-06-05,2,38010.0,0,26.0,2547.0,0,10.54563087050331
101807,BSNL,M,62.0,Karnataka,Chennai,453760,2021-05-24,4,141457.0,40,6.0,6481.0,1,11.859758132217731
142245,Reliance Jio,F,50.0,Meghalaya,Mumbai,174333,2021-12-12,1,148641.0,20,24.0,1019.0,0,11.909296009285454
182117,Vodafone,F,19.0,Punjab,Delhi,561329,2022-06-30,1,80438.0,42,7.0,7733.0,0,11.295254412183258
126113,Reliance Jio,M,43.0,Meghalaya,Mumbai,248341,2021-09-23,4,85367.0,71,21.0,4946.0,0,11.3547266022964
57433,Vodafone,M,37.0,Bihar,Kolkata,214122,2020-10-14,4,94658.0,56,40.0,1733.0,0,11.458036239280204
208900,Vodafone,M,33.0,Goa,Bangalore,518880,2022-11-11,2,74490.0,14,20.0,1561.0,0,11.218433591700967
25122,Reliance Jio,F,61.0,Gujarat,Hyderabad,708384,2020-05-05,0,133395.0,90,-4.0,8312.0,0,11.801077427006605
199187,BSNL,M,69.0,Assam,Kolkata,125099,2022-09-23,4,49302.0,26,28.0,9225.0,0,10.805740210106356
714,Airtel,F,47.0,Karnataka,Bangalore,490333,2020-01-04,0,114008.0,70,16.0,6246.0,0,11.644032671628874
153390,BSNL,M,45.0,Maharashtra,Kolkata,903689,2022-02-06,2,51194.0,15,9.0,7328.0,0,10.843397150008917
133412,Vodafone,M,66.0,Kerala,Delhi,771465,2021-10-29,0,126968.0,-6,10.0,3668.0,0,11.751698241156632
199206,BSNL,M,64.0,Uttar Pradesh,Hyderabad,321380,2022-09-24,4,40257.0,26,15.0,3147.0,0,10.603064020860977
21838,BSNL,M,39.0,Telangana,Delhi,385793,2020-04-19,3,100264.0,57,44.0,1885.0,1,11.515571959911133
205249,BSNL,M,42.0,Meghalaya,Mumbai,965797,2022-10-24,0,65592.0,61,9.0,2276.0,0,11.091224261921477
63953,Airtel,F,49.0,Telangana,Mumbai,339901,2020-11-16,0,145595.0,15,16.0,5106.0,1,11.888590941839873
43815,Vodafone,F,68.0,Odisha,Bangalore,622496,2020-08-07,0,63925.0,85,30.0,1485.0,1,11.06548144336906
144167,Airtel,M,49.0,Kerala,Chennai,791013,2021-12-22,0,47160.0,31,13.0,830.0,0,10.761322558837014
79271,Airtel,F,42.0,Sikkim,Kolkata,863918,2021-01-31,4,43612.0,51,36.0,6150.0,0,10.68311055003235
110742,Vodafone,F,35.0,Bihar,Kolkata,304520,2021-07-08,0,75592.0,9,34.0,7510.0,1,11.233118965288073
84621,BSNL,M,62.0,Kerala,Mumbai,138537,2021-02-27,4,77603.0,89,48.0,5806.0,0,11.259374251234593
45414,Airtel,M,21.0,Arunachal Pradesh,Delhi,264779,2020-08-15,4,84904.0,82,16.0,5923.0,0,11.349288263380402
