customer_id,telecom_partner,gender,age,state,city,pincode,date_of_registration,num_dependents,estimated_salary,calls_made,sms_sent,data_used,churn
223229,Vodafone,M,72.0,Himachal Pradesh,Hyderabad,449309,22-01-2023,2,42625,5,41.0,-293.0,0
189404,Airtel,F,29.0,Mizoram,Hyderabad,693030,05-08-2022,4,112576,94,23.0,7368.0,0
217456,Vodafone,M,27.0,Kerala,Chennai,337867,24-12-2022,4,101425,82,35.0,2793.0,0
54966,Airtel,F,37.0,Himachal Pradesh,Kolkata,681701,02-10-2020,0,135690,98,26.0,8167.0,0
120315,Airtel,M,60.0,Assam,Kolkata,465779,25-08-2021,4,62849,16,24.0,3282.0,0
120716,Vodafone,M,45.0,Jharkhand,Bangalore,550254,27-08-2021,2,75812,78,23.0,6115.0,0
68218,BSNL,F,19.0,Haryana,Kolkata,887450,07-12-2020,1,119797,54,24.0,9212.0,0
208869,Airtel,F,26.0,Karnataka,Chennai,679955,11-11-2022,2,92171,88,43.0,9281.0,0
48835,Airtel,M,44.0,Bihar,Mumbai,919416,01-09-2020,1,261526,44,6.0,4614.0,0
217533,Vodafone,M,28.0,West Bengal,Kolkata,851763,24-12-2022,3,52369,-3,3.0,9516.0,0
112853,BSNL,M,38.0,Telangana,Kolkata,749550,18-07-2021,3,85701,70,4.0,1790.0,0
176418,Reliance Jio,F,61.0,Sikkim,Kolkata,532140,01-06-2022,0,104332,81,21.0,8016.0,0
202903,Airtel,M,50.0,Mizoram,Bangalore,202987,12-10-2022,4,99735,38,22.0,5364.0,0
25679,Reliance Jio,M,63.0,Goa,Bangalore,169761,08-05-2020,0,29997,11,3.0,2013.0,0
191353,BSNL,M,51.0,Himachal Pradesh,Hyderabad,205446,15-08-2022,0,88402,34,8.0,9042.0,1
8839,Vodafone,F,57.0,Goa,Kolkata,241143,14-02-2020,3,unknown,87,40.0,2164.0,0
148765,Airtel,M,23.0,Chhattisgarh,Kolkata,395618,14-01-2022,2,87867,31,13.0,4579.0,0
126820,BSNL,M,21.0,Tripura,Hyderabad,847063,26-09-2021,0,92455,67,6.0,4017.0,0
217360,Reliance Jio,M,72.0,Punjab,Bangalore,747580,23-12-2022,1,463123,4,15.0,5313.0,0
226250,Vodafone,M,44.0,Mizoram,Delhi,967029,06-02-2023,4,87273,22,0.0,2690.0,1
108566,Reliance Jio,M,18.0,Uttarakhand,Hyderabad,129644,27-06-2021,4,29879,43,35.0,1167.0,0
24541,BSNL,M,25.0,Kerala,Delhi,820896,02-05-2020,1,134123,4,3.0,3761.0,0
75553,Vodafone,M,66.0,Himachal Pradesh,Mumbai,200135,13-01-2021,2,114553,76,14.0,5534.0,0
65062,Reliance Jio,M,18.0,Madhya Pradesh,Mumbai,397584,21-11-2020,3,101808,9,48.0,1393.0,0
200107,BSNL,M,50.0,Nagaland,Chennai,795375,28-09-2022,3,145324,55,12.0,1808.0,1
206643,airtel,F,73.0,Manipur,Kolkata,873649,31-10-2022,1,41089,87,38.0,3741.0,1
183658,Reliance Jio,F,30.0,Kerala,Delhi,313339,08-07-2022,1,60247,37,17.0,8966.0,0
173788,Airtel,F,51.0,Sikkim,Hyderabad,725394,19-05-2022,1,80675,63,27.0,1689.0,1
145397,Reliance Jio,F,60.0,Uttarakhand,Kolkata,753800,28-12-2021,3,88634,22,29.0,6607.0,0
140113,BSNL,F,20.0,Arunachal Pradesh,Chennai,771974,02-12-2021,2,60070,46,18.0,6044.0,1
143244,Reliance Jio,M,55.0,Gujarat,Hyderabad,337400,17-12-2021,3,144948,48,9.0,2815.0,0
219516,Airtel,M,62.0,Uttarakhand,Hyderabad,424459,03-01-2023,0,100288,87,-1.0,1684.0,0
23013,Vodafone,F,32.0,Madhya Pradesh,Chennai,146416,25-04-2020,3,29625,48,6.0,5160.0,0
16586,BSNL,M,26.0,Kerala,Chennai,987737,24-03-2020,2,63335,19,25.0,5984.0,0
37514,Reliance Jio,M,63.0,Haryana,Kolkata,158098,06-07-2020,2,65802,72,44.0,9014.0,0
185527,Airtel,M,31.0,Mizoram,Mumbai,530781,17-07-2022,2,127968,21,29.0,5797.0,0
173859,Vodafone,M,70.0,Haryana,Mumbai,838012,20-05-2022,3,44757,25,11.0,919.0,0
107281,BSNL,M,58.0,Uttar Pradesh,Delhi,910242,20-06-2021,1,98330,60,8.0,7645.0,0
43758,Reliance Jio,F,19.0,Maharashtra,Chennai,103818,07-08-2020,2,25470,47,39.0,9482.0,1
174330,Airtel,F,50.0,West Bengal,Mumbai,901290,22-05-2022,4,82755,7,24.0,9846.0,1
130925,Reliance Jio,M,66.0,Bihar,Kolkata,491325,17-10-2021,1,25533,52,25.0,8704.0,0
41525,Airtel,M,51.0,Tamil Nadu,Bangalore,882978,26-07-2020,4,87127,40,50.0,4806.0,0
163867,Airtel,F,62.0,Manipur,Hyderabad,711980,31-03-2022,1,127947,32,35.0,8579.0,0
90887,BSNL,M,56.0,Uttarakhand,Hyderabad,720421,30-03-2021,1,59180,43,12.0,5810.0,0
179591,Vodafone,M,22.0,Arunachal Pradesh,Bangalore,480699,17-06-2022,4,64161,28,49.0,10547.0,1
170762,BSNL,M,29.0,Assam,,744904,04-05-2022,1,39458,85,38.0,371.0,0
129801,Airtel,M,50.0,Karnataka,Kolkata,374482,11-10-2021,3,134038,57,42.0,94.3078840563456,0
34407,Vodafone,M,20.0,Madhya Pradesh,Kolkata,328984,21-06-2020,3,92179,21,25.0,2303.0,0
86982,BSNL,M,40.0,Chhattisgarh,Hyderabad,982612,11-03-2021,3,72229,27,13.0,1156.0,0
133888,Airtel,F,27.0,Himachal Pradesh,Delhi,205719,01-11-2021,0,74686,15,20.0,4922.0,0
6947,Vodafone,F,29.0,Punjab,Hyderabad,918302,04-02-2020,0,63531,28,22.0,10333.0,0
87221,Reliance Jio,M,57.0,Uttarakhand,Hyderabad,759794,12-03-2021,1,115005,16,12.0,7222.0,0
110844,Reliance Jio,F,,Jharkhand,Delhi,530478,08-07-2021,0,109298,98,14.0,5617.0,1
189182,Reliance Jio,M,51.0,Bihar,Delhi,567032,04-08-2022,2,25333,5,12.0,6287.0,0
217682,BSNL,M,59.0,Uttar Pradesh,Chennai,590875,25-12-2022,2,30450,38,11.0,8395.0,0
86229,Reliance Jio,M,45.0,Uttarakhand,Hyderabad,399810,07-03-2021,3,66583,28,38.0,1978.0,0
226616,Reliance Jio,F,57.0,Kerala,Chennai,208180,08-02-2023,0,91110,79,19.0,6623.0,0
220599,Airtel,M,52.0,Assam,Hyderabad,632251,09-01-2023,0,58936,39,27.0,9880.0,0
155714,BSNL,M,35.0,Himachal Pradesh,Chennai,291283,18-02-2022,1,136456,29,24.0,2473.0,0
152765,Reliance Jio,M,43.0,Jharkhand,Mumbai,808109,03-02-2022,2,149500,44,23.0,2974.0,0
101919,Airtel,M,73.0,Chhattisgarh,Hyderabad,640556,25-05-2021,3,147627,20,7.0,7275.0,0
220665,BSNL,M,31.0,Nagaland,Kolkata,465908,09-01-2023,1,109213,74,9.0,3174.0,0
68301,Airtel,M,65.0,Meghalaya,Delhi,224835,07-12-2020,0,96019,45,19.0,2657.0,0
172175,BSNL,M,40.0,Nagaland,Mumbai,441912,11-05-2022,2,45719,78,21.0,4833.0,0
72550,Vodafone,M,70.0,Arunachal Pradesh,Kolkata,494123,29-12-2020,3,59293,12,18.0,2550.0,0
74655,Vodafone,F,56.0,Tripura,Hyderabad,632181,08-01-2021,0,86176,59,29.0,1210.0,0
104851,Reliance Jio,F,38.0,Karnataka,,490465,08-06-2021,1,51288,12,3.0,4587.0,1
240569,BSNL,F,21.0,Nagaland,Hyderabad,642925,19-04-2023,1,21088,97,33.0,6960.0,0
138805,Reliance Jio,F,46.0,Goa,Bangalore,554917,25-11-2021,3,64736,40,19.0,-42.0,0
30775,BSNL,M,59.0,Tripura,Chennai,156068,03-06-2020,0,116729,28,20.0,8182.0,0
29277,Vodafone,F,53.0,Meghalaya,Chennai,850564,26-05-2020,4,128820,72,26.0,4589.0,1
216147,Vodafone,F,42.0,Himachal Pradesh,Kolkata,798462,17-12-2022,2,86908,87,33.0,1456.0,1
4206,Vodafone,M,42.0,Himachal Pradesh,Mumbai,668993,22-01-2020,2,105295,98,23.0,2554.0,0
38850,Reliance Jio,F,29.0,Manipur,Mumbai,936354,13-07-2020,1,113761,19,33.0,4603.0,0
223167,Vodafone,M,49.0,Assam,Delhi,303452,21-01-2023,0,70795,66,46.0,6707.0,0
49297,Airtel,F,35.0,Arunachal Pradesh,Bangalore,292129,03-09-2020,4,42662,62,21.0,9728.0,1
153874,Reliance Jio,M,40.0,Andhra Pradesh,Bangalore,424873,09-02-2022,0,57087,11,38.0,2768.0,0
70653,Reliance Jio,F,46.0,Manipur,Kolkata,168700,19-12-2020,1,73215,2,39.0,5966.0,0
128528,BSNL,M,46.0,Bihar,Delhi,973574,05-10-2021,2,72575,6,26.0,130.0,0
73899,BSNL,M,45.0,Manipur,Delhi,759849,04-01-2021,3,139650,-3,21.0,2941.0,0
222176,bsnl,F,71.0,Andhra Pradesh,Kolkata,849552,17-01-2023,2,148223,4,36.0,7757.0,0
61868,Reliance Jio,M,27.0,Manipur,Bangalore,141770,05-11-2020,0,128980,84,43.0,2954.0,0
165386,Vodafone,F,18.0,Uttar Pradesh,Chennai,558790,07-04-2022,4,118668,57,26.0,3767.0,0
46342,Vodafone,M,54.0,Karnataka,Mumbai,604335,19-08-2020,0,84875,67,33.0,6902.0,0
175633,Reliance Jio,M,37.0,Chhattisgarh,Hyderabad,466016,29-05-2022,4,46048,28,16.0,104.40671871482236,0
205368,BSNL,F,18.0,Haryana,Hyderabad,634438,24-10-2022,3,124678,73,40.0,6662.0,0
166111,Vodafone,M,22.0,Haryana,Chennai,752048,11-04-2022,3,36604,79,1021.0,1684.0,0
80826,BSNL,M,21.0,Sikkim,Hyderabad,740889,08-02-2021,0,65881,65,7.0,3175.0,0
12945,Reliance Jio,F,50.0,Jharkhand,Kolkata,132859,05-03-2020,1,105674,72,10.0,4827.0,0
33736,Reliance Jio,F,40.0,Jharkhand,Hyderabad,541592,17-06-2020,2,22192,7,4.0,5446.0,0
41703,Reliance Jio,F,59.0,Kerala,Kolkata,130000,27-07-2020,4,89289,10,31.0,1311.0,1
31957,Reliance Jio,M,53.0,Tamil Nadu,Delhi,445891,08-06-2020,0,46942,5,30.0,1832.0,0
130736,BSNL,F,27.0,Tamil Nadu,Hyderabad,848123,16-10-2021,1,94165,62,,11.0,0
23884,BSNL,F,47.0,Uttarakhand,Chennai,120991,29-04-2020,0,44224,89,32.0,6417.0,0
133184,Vodafone,M,26.0,Bihar,Mumbai,676384,28-10-2021,1,87211,32,47.0,7779.0,1
201654,Airtel,M,37.0,Meghalaya,Mumbai,345449,06-10-2022,3,94782,47,48.0,3714.0,0
105393,Vodafone,M,72.0,Nagaland,Chennai,512048,11-06-2021,2,87269,67,25.0,10041.0,0
126270,Vodafone,M,33.0,Jharkhand,Bangalore,376782,23-09-2021,3,108246,29,13.0,5447.0,0
100754,vodafone,M,53.0,Mizoram,Bangalore,883858,19-05-2021,3,29044,10,39.0,465.0,1
38930,BSNL,F,74.0,Bihar,Delhi,457765,13-07-2020,1,76213,102,18.0,4940.0,0
148522,Reliance Jio,M,31.0,,Mumbai,345877,13-01-2022,2,142305,80,36.0,8279.0,0
16799,BSNL,F,60.0,Nagaland,Kolkata,193143,25-03-2020,4,122538,71,9.0,2509.0,1
210042,Reliance Jio,F,20.0,Odisha,Delhi,993079,17-11-2022,4,74938,86,23.0,7378.0,0
133275,Reliance Jio,M,69.0,Tripura,Bangalore,130236,29-10-2021,0,67597,53,23.0,6889.0,0
29164,Airtel,M,55.0,Goa,Kolkata,932484,25-05-2020,2,109136,48,3.0,532.0,0
182858,Vodafone,M,39.0,Bihar,Bangalore,406579,04-07-2022,0,82460,76,19.0,8420.0,1
181226,Reliance Jio,F,53.0,Goa,Chennai,863081,26-06-2022,0,147288,11,36.0,8788.0,1
187688,Vodafone,F,66.0,Odisha,Delhi,562746,28-07-2022,3,120624,48,10.0,5840.0,1
202077,Airtel,M,39.0,Goa,Mumbai,575480,08-10-2022,0,44816,71,4.0,864.0,0
75815,Reliance Jio,M,37.0,Gujarat,Chennai,291768,14-01-2021,2,101234,50,37.0,2285.0,0
167457,BSNL,F,26.0,Punjab,Chennai,303981,18-04-2022,1,47753,34,32.0,8740.0,0
17906,Reliance Jio,F,34.0,Goa,Delhi,312932,30-03-2020,4,61605,78,14.0,7969.0,0
144814,vodafone,M,49.0,Bihar,Bangalore,251652,25-12-2021,2,126745,59,31.0,1757.0,0
76985,Reliance Jio,M,70.0,Punjab,Delhi,263858,20-01-2021,4,59706,86,34.0,6369.0,0
216301,Reliance Jio,F,52.0,Telangana,Delhi,750887,18-12-2022,3,93141,47,4.0,5188.0,0
69463,Vodafone,F,66.0,Andhra Pradesh,Hyderabad,153643,13-12-2020,0,92265,89,19.0,7229.0,0
113310,BSNL,F,54.0,Andhra Pradesh,Kolkata,779794,21-07-2021,3,84704,29,23.0,5515.0,0
61053,Vodafone,M,25.0,Telangana,Mumbai,315999,01-11-2020,2,84213,91,23.0,3415.0,0
193742,Reliance Jio,M,67.0,Bihar,Bangalore,460654,27-08-2022,3,78282,71,4.0,6069.0,1
119677,BSNL,M,41.0,Uttarakhand,Chennai,296153,21-08-2021,3,unknown,43,30.0,2847.0,0
199568,Airtel,M,64.0,Kerala,Kolkata,855620,25-09-2022,2,105679,67,27.0,3960.0,0
87315,Vodafone,F,50.0,Kerala,Bangalore,218548,13-03-2021,4,99331,3,10.0,,1
40575,Airtel,M,65.0,Punjab,Delhi,711108,22-07-2020,2,56661,29,41.0,4010.0,1
205581,BSNL,F,63.0,Manipur,Kolkata,818694,25-10-2022,0,90203,40,31.0,2413.0,1
27383,Reliance Jio,M,38.0,Uttarakhand,Mumbai,615069,17-05-2020,0,129877,17,17.0,4335.0,0
198405,Reliance Jio,F,31.0,Goa,Hyderabad,585856,20-09-2022,4,121035,49,40.0,7303.0,1
61547,BSNL,F,30.0,Himachal Pradesh,,559486,04-11-2020,3,89590,79,45.0,2285.0,0
180725,Reliance Jio,F,36.0,Sikkim,Chennai,279843,23-06-2022,3,30760,35,18.0,5755.0,0
226681,Airtel,F,32.0,Arunachal Pradesh,Chennai,195459,08-02-2023,1,113360,78,41.0,6580.0,0
63574,Reliance Jio,F,38.0,Chhattisgarh,Kolkata,746016,14-11-2020,4,22894,16,36.0,2733.0,0
219373,BSNL,F,72.0,Uttarakhand,Kolkata,578792,02-01-2023,0,45389,21,21.0,9005.0,0
95439,Airtel,M,53.0,Kerala,Hyderabad,624813,22-04-2021,4,33200,99,40.0,2530.0,0
121443,Vodafone,F,47.0,Odisha,Kolkata,568241,30-08-2021,3,129801,23,31.0,6905.0,0
233348,Airtel,F,22.0,Tripura,Delhi,744278,13-03-2023,0,120503,77,26.0,9155.0,0
120799,Reliance Jio,M,20.0,Himachal Pradesh,Mumbai,250296,27-08-2021,4,unknown,86,-3.0,9659.0,1
124487,Airtel,F,72.0,Goa,Chennai,251073,15-09-2021,3,120985,93,1.0,535.0,0
42258,Airtel,M,48.0,Telangana,Mumbai,207132,30-07-2020,3,51302,18,30.0,2916.0,1
178420,Vodafone,M,19.0,Punjab,Mumbai,824054,12-06-2022,3,140817,9,24.0,1259.0,1
222854,Reliance Jio,F,32.0,Assam,Delhi,178848,20-01-2023,1,50831,46,34.0,1570.0,0
52262,Vodafone,M,38.0,Sikkim,Kolkata,674737,18-09-2020,2,110561,79,36.0,2108.0,0
173261,Reliance Jio,F,30.0,Sikkim,Bangalore,682221,17-05-2022,3,20570,39,31.0,5059.0,0
13498,Reliance Jio,F,65.0,Sikkim,Hyderabad,748798,08-03-2020,0,20455,73,35.0,5235.0,0
94171,Airtel,M,31.0,Tamil Nadu,Hyderabad,185421,16-04-2021,3,128851,55,35.0,4905.0,1
182630,vodafone,F,67.0,Mizoram,Kolkata,116276,03-07-2022,3,122241,83,18.0,8154.0,0
237182,Airtel,M,68.0,Punjab,Bangalore,279652,02-04-2023,4,81580,55,21.0,100.12397541997606,0
101501,Reliance Jio,F,43.0,Karnataka,Mumbai,542735,23-05-2021,4,21682,93,1.0,1269.0,1
71499,Vodafone,F,62.0,Goa,Delhi,723548,23-12-2020,2,66421,26,40.0,4536.0,1
145828,Vodafone,M,43.0,Sikkim,Chennai,832232,30-12-2021,3,127884,87,11.0,7286.0,0
174955,Airtel,M,52.0,Jharkhand,Delhi,460452,25-05-2022,1,145539,21,-1.0,1050.0,0
206282,Vodafone,M,18.0,Bihar,Kolkata,633795,29-10-2022,2,75078,18,33.0,6341.0,0
195867,Vodafone,F,26.0,Madhya Pradesh,Mumbai,684909,07-09-2022,4,99999999,8,17.0,4457.0,0
112055,Airtel,M,63.0,Karnataka,Hyderabad,288706,14-07-2021,2,52083,73,3.0,9001.0,0
180601,Airtel,F,58.0,Maharashtra,Kolkata,727276,22-06-2022,4,117433,40,3.0,5404.0,0
12492,BSNL,M,24.0,Kerala,Delhi,675926,03-03-2020,0,115994,92,37.0,5560.0,0
215406,Airtel,M,27.0,Tamil Nadu,Hyderabad,968116,14-12-2022,3,137790,11,6.0,10446.0,0
161286,BSNL,M,23.0,Uttarakhand,Hyderabad,621477,18-03-2022,4,108303,18,6.0,6504.0,0
183246,vodafone,M,26.0,Tamil Nadu,Mumbai,732409,06-07-2022,3,33734,93,12.0,2169.0,0
83655,Vodafone,M,30.0,Tamil Nadu,Kolkata,381996,22-02-2021,3,132216,49,18.0,835.0,0
105862,BSNL,M,20.0,Karnataka,Bangalore,632278,13-06-2021,3,128504,61,5.0,8625.0,1
201300,BSNL,F,53.0,Uttarakhand,Delhi,350464,04-10-2022,4,84811,59,32.0,4075.0,1
114467,Airtel,M,28.0,Rajasthan,Kolkata,314198,26-07-2021,0,32087,13,14.0,5090.0,0
186070,BSNL,M,53.0,West Bengal,Hyderabad,899926,20-07-2022,0,32877,82,-3.0,9607.0,1
148596,Airtel,M,74.0,Mizoram,Delhi,144411,13-01-2022,2,134379,29,18.0,7029.0,1
205602,Airtel,M,51.0,Gujarat,Mumbai,693175,26-10-2022,3,120875,60,38.0,-772.0,0
147355,Reliance Jio,M,50.0,Maharashtra,Delhi,299802,07-01-2022,1,68189,86,2.0,4622.0,1
110422,Vodafone,M,35.0,Himachal Pradesh,Mumbai,470103,06-07-2021,0,125771,33,,5203.0,1
235410,Reliance Jio,M,60.0,Uttar Pradesh,Delhi,190863,24-03-2023,2,32765,51,7.0,190.0,0
169287,Reliance Jio,M,38.0,Nagaland,Chennai,268326,27-04-2022,0,83788,36,29.0,8252.0,0
27608,Reliance Jio,M,65.0,Bihar,Mumbai,551502,18-05-2020,4,140978,-9,32.0,1818.0,1
118662,BSNL,M,68.0,Goa,Hyderabad,481042,16-08-2021,0,76078,29,48.0,5210.0,0
201034,Airtel,M,63.0,Kerala,Hyderabad,288238,03-10-2022,4,71213,28,24.0,6640.0,0
85650,Airtel,F,27.0,Gujarat,Hyderabad,578450,04-03-2021,1,29669,53,45.0,1774.0,0
185420,Vodafone,F,70.0,Himachal Pradesh,Bangalore,733223,17-07-2022,2,84890,34,14.0,265.0,0
125785,Airtel,F,26.0,Uttarakhand,Mumbai,814652,21-09-2021,4,107603,63,10.0,9297.0,0
177730,Reliance Jio,F,23.0,Uttarakhand,Mumbai,669204,08-06-2022,3,146162,52,20.0,3159.0,0
235305,Vodafone,F,45.0,Tamil Nadu,Bangalore,946208,23-03-2023,1,38203,83,25.0,6831.0,0
12914,Vodafone,M,70.0,Chhattisgarh,Hyderabad,850428,05-03-2020,4,36051,17,5.0,3616.0,0
92184,Reliance Jio,F,18.0,Gujarat,Delhi,636764,06-04-2021,0,81028,61,22.0,-195.0,0
63460,Airtel,F,61.0,Arunachal Pradesh,Chennai,824730,13-11-2020,0,54494,62,7.0,1331.0,1
228335,Vodafone,F,43.0,Meghalaya,Delhi,230912,16-02-2023,1,99600,35,40.0,5651.0,0
218974,Vodafone,M,63.0,Arunachal Pradesh,Delhi,397572,31-12-2022,3,115118,69,6.0,90.79056626501784,0
51826,BSNL,F,74.0,Odisha,Delhi,702101,16-09-2020,0,53608,49,17.0,2586.0,0
95303,Reliance Jio,F,70.0,Goa,Mumbai,177622,21-04-2021,4,97512,38,32.0,5355.0,0
106482,Reliance Jio,M,69.0,Punjab,Bangalore,770522,16-06-2021,0,72267,54,22.0,2238.0,0
12593,BSNL,M,25.0,Tripura,Delhi,990674,04-03-2020,2,70963,23,9.0,4700.0,1
153492,BSNL,M,34.0,Karnataka,Mumbai,454606,07-02-2022,3,149104,8,2.0,7067.0,0
44026,Airtel,M,49.0,Jharkhand,Chennai,493747,08-08-2020,1,unknown,17,5.0,2793.0,0
120316,Vodafone,F,50.0,Odisha,Delhi,564405,25-08-2021,4,94251,59,26.0,3384.0,0
124465,Reliance Jio,M,39.0,Jharkhand,Delhi,428191,14-09-2021,2,109574,64,17.0,3169.0,0
171114,Vodafone,F,31.0,Nagaland,Bangalore,798251,06-05-2022,3,35805,20,17.0,3363.0,0
137106,Reliance Jio,F,55.0,Nagaland,Bangalore,223077,17-11-2021,4,20298,60,29.0,9650.0,0
242556,Airtel,M,45.0,Uttarakhand,Chennai,549523,29-04-2023,4,60901,14,38.0,3454.0,0
163292,Vodafone,M,61.0,Meghalaya,Delhi,296813,28-03-2022,3,128443,70,30.0,405.0,0
187007,BSNL,M,30.0,Tripura,Mumbai,830443,24-07-2022,3,22065,65,49.0,4312.0,0
127487,Airtel,M,48.0,Arunachal Pradesh,Delhi,385976,30-09-2021,2,102392,-4,8.0,6468.0,1
27106,Airtel,M,20.0,West Bengal,Hyderabad,742962,15-05-2020,4,62116,12,36.0,5900.0,1
135644,Reliance Jio,M,24.0,Telangana,Kolkata,463830,09-11-2021,2,82558,-4,9.0,8022.0,0
56982,BSNL,F,43.0,Haryana,Delhi,875851,12-10-2020,1,86981,14,39.0,8117.0,1
34632,Reliance Jio,M,71.0,West Bengal,Delhi,718605,22-06-2020,4,74764,39,5.0,8901.0,0
136756,BSNL,F,70.0,Uttar Pradesh,Hyderabad,284080,15-11-2021,4,132883,80,24.0,6386.0,0
168998,Airtel,F,20.0,Jharkhand,Kolkata,365747,25-04-2022,4,147848,82,,6388.0,0
94639,Reliance Jio,M,43.0,Bihar,Kolkata,290876,18-04-2021,4,24256,9,40.0,3956.0,1
181343,Vodafone,F,36.0,Arunachal Pradesh,Bangalore,988041,26-06-2022,1,48049,51,43.0,9470.0,0
177411,Vodafone,F,67.0,Mizoram,Hyderabad,399319,06-06-2022,2,25304,77,2.0,9368.0,0
237199,Reliance Jio,M,35.0,Arunachal Pradesh,Hyderabad,496404,02-04-2023,2,91025,79,14.0,3485.0,0
76682,Vodafone,M,29.0,Tamil Nadu,Hyderabad,379542,18-01-2021,1,103311,11,26.0,3652.0,0
206033,BSNL,M,47.0,,Chennai,611578,28-10-2022,3,141843,14,40.0,9181.0,0
29414,Vodafone,F,39.0,Uttar Pradesh,Kolkata,480729,27-05-2020,2,59771,2,26.0,6981.0,0
71874,BSNL,M,63.0,Rajasthan,Chennai,427105,25-12-2020,1,134996,93,1240.0,937.0,0
21734,Airtel,M,67.0,Punjab,Bangalore,860242,18-04-2020,3,41557,83,21.0,8152.0,0
207115,Vodafone,M,55.0,Manipur,Chennai,874111,02-11-2022,2,51853,-3,13.0,4311.0,0
99867,Reliance Jio,F,66.0,Punjab,Chennai,931728,14-05-2021,1,136465,79,42.0,3012.0,1
75544,Vodafone,M,74.0,Chhattisgarh,,935025,13-01-2021,1,122185,31,43.0,2836.0,0
116475,Reliance Jio,M,54.0,Manipur,Delhi,938711,05-08-2021,3,126771,89,16.0,6555.0,0
118442,Airtel,M,69.0,Nagaland,Kolkata,855631,15-08-2021,3,121636,36,9.0,6197.0,0
167312,Airtel,M,50.0,Odisha,Mumbai,120466,17-04-2022,1,83181,53,42.0,7174.0,0
181505,Reliance Jio,F,52.0,Punjab,Kolkata,998552,27-06-2022,4,109097,92,7.0,6710.0,0
198907,airtel,F,26.0,Mizoram,Kolkata,901116,22-09-2022,1,77141,80,21.0,5064.0,1
208311,Airtel,M,24.0,Mizoram,Hyderabad,305767,08-11-2022,3,60885,64,23.0,6897.0,1
47298,Airtel,F,19.0,Mizoram,Delhi,613941,24-08-2020,0,45351,44,1.0,7258.0,1
107904,Airtel,M,66.0,Odisha,Chennai,176037,24-06-2021,4,45654,68,46.0,2083.0,0
119777,Vodafone,M,38.0,Nagaland,Mumbai,261066,22-08-2021,2,118354,69,17.0,634.0,0
99242,Vodafone,F,49.0,Punjab,Bangalore,365274,11-05-2021,1,60367,75,20.0,9251.0,0
15193,Reliance Jio,F,57.0,Nagaland,Chennai,973115,17-03-2020,2,72741,52,12.0,9499.0,0
87479,Vodafone,F,36.0,Maharashtra,Mumbai,590065,13-03-2021,0,145162,92,12.0,7893.0,0
211363,Reliance Jio,M,69.0,Madhya Pradesh,Chennai,605193,23-11-2022,3,90213,8,28.0,8330.0,0
165306,BSNL,F,67.0,Meghalaya,Hyderabad,438592,07-04-2022,1,146205,13,0.0,7125.0,0
189186,BSNL,F,37.0,Nagaland,Mumbai,201428,04-08-2022,0,124800,2,12.0,,1
100095,Reliance Jio,M,50.0,Manipur,Bangalore,544842,15-05-2021,3,40420,31,14.0,4792.0,0
23078,Vodafone,F,36.0,Maharashtra,Bangalore,118632,25-04-2020,0,75411,13,40.0,4935.0,0
126347,Reliance Jio,F,20.0,Goa,Hyderabad,676512,24-09-2021,0,40792,-4,22.0,3930.0,0
152701,Airtel,F,39.0,Gujarat,Kolkata,812579,03-02-2022,3,68325,96,9.0,4236.0,0
149184,Airtel,M,53.0,Chhattisgarh,Mumbai,381261,16-01-2022,4,107648,94,10.0,4637.0,0
49307,Airtel,F,52.0,Meghalaya,Kolkata,625334,03-09-2020,2,80589,98,0.0,4932.0,0
187800,Vodafone,F,43.0,Sikkim,Mumbai,755970,28-07-2022,4,115183,12,51.0,6695.0,0
128605,Airtel,F,72.0,Karnataka,Mumbai,198630,05-10-2021,2,36032,8,-3.0,-200.0,0
85342,BSNL,M,29.0,Karnataka,Delhi,749120,03-03-2021,2,31707,10,8.0,9139.0,0
150222,Reliance Jio,M,62.0,Telangana,Chennai,181481,21-01-2022,1,77674,90,19.0,-551.0,0
78390,BSNL,M,60.0,Rajasthan,Mumbai,166834,27-01-2021,4,122207,90,0.0,1785.0,0
143568,Vodafone,M,24.0,Haryana,Kolkata,471915,19-12-2021,0,30190,38,15.0,1633.0,1
165218,Airtel,M,55.0,Uttarakhand,Bangalore,914399,06-04-2022,1,45777,42,15.0,1657.0,0
91805,BSNL,F,34.0,Haryana,Hyderabad,276816,04-04-2021,3,40611,11,28.0,8734.0,0
11422,BSNL,F,58.0,Rajasthan,Mumbai,686697,27-02-2020,2,79074,31,14.0,4425.0,1
204305,BSNL,F,53.0,Chhattisgarh,Delhi,462025,19-10-2022,4,95228,89,,7811.0,0
21238,Reliance Jio,M,32.0,Rajasthan,Mumbai,394404,16-04-2020,1,109283,95,42.0,2183.0,0
860,BSNL,F,63.0,Mizoram,Kolkata,156983,05-01-2020,4,30353,81,19.0,8039.0,0
49140,Vodafone,M,40.0,Uttar Pradesh,,904208,02-09-2020,3,88848,43,12.0,4277.0,0
124979,Airtel,M,43.0,Kerala,Delhi,662091,17-09-2021,1,108155,39,30.0,-814.0,1
173216,Vodafone,F,45.0,Mizoram,Hyderabad,851344,16-05-2022,0,52049,79,43.0,6001.0,0
66504,Reliance Jio,M,43.0,Assam,Bangalore,339111,28-11-2020,1,119665,3,-1.0,5013.0,0
42507,BSNL,M,33.0,Arunachal Pradesh,Chennai,409933,31-07-2020,1,45931,20,35.0,9516.0,0
